track_name,artistas,track_popularity,track_album_name,playlist_genre,playlist_subgenre,followers,popularity,imagem_artista_url
Get Dirty,Brooke Evers,57,Get Dirty,edm,electro house,,,
Amor A Primera Vista,Los Angeles Azules,63,Amor A Primera Vista,latin,latin pop,,,
Violin V,Helion,33,Violin V,edm,big room,,,
Girls Don't Like Me,Wett Brain,43,Girls Don't Like Me,latin,latin pop,,,
Rayando El Sol (feat. Pablo Alborán),Maná,72,Rayando El Sol (feat. Pablo Alborán),latin,latin pop,,,
Dakota,Stereophonics,68,Language.Sex.Violence.Other?,rock,permanent wave,,,
Una Nueva Canción (feat. Kike Pavón),Alex Zurdo,49,Una Nueva Canción (feat. Kike Pavón),latin,latin hip hop,,,
One For The Money,Horace Brown,29,Horace Brown,r&b,new jack swing,,,
What a Wonderful Thing to Do,Joey Pecoraro,50,What a Wonderful Thing to Do,edm,pop edm,,,
Can I Kick It?,A Tribe Called Quest,0,The Best Of,r&b,hip pop,,,
Feel so Good,Mase,64,Harlem World,rap,gangster rap,414505.0,67.0,https://i.scdn.co/image/80b9f130819e4e6f6783805f30d1ce148b75a50e
Let the Sparks Fly,Thousand Foot Krutch,0,The End Is Where We Begin,rock,hard rock,,,
Chicharrón,Guaynaa,76,Chicharrón,latin,reggaeton,375474.0,76.0,https://i.scdn.co/image/6698e8b4233b70a517beb0436ec728ce7865d009
Soulstice,Freddie Joachim,52,Soulstice,rap,hip hop,,,
Money In The Grave (Drake ft. Rick Ross),Drake,88,The Best In The World Pack,latin,latin pop,46297755.0,98.0,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
Kids,MGMT,76,Oracular Spectacular,pop,indie poptimism,,,
Better Day (feat. Aloe Blacc),Young Bombs,62,Better Day (feat. Aloe Blacc),pop,dance pop,,,
Now That You're Gone,Avazesa,23,Now That You're Gone,edm,pop edm,,,
Desde,Portavoz,0,Desde,latin,latin hip hop,,,
Rewind,Louis Futon,46,Rewind,edm,pop edm,,,
Whispers,Ella Renn,32,Whispers,pop,indie poptimism,,,
Wake Up - Radio Edit,Jay Hardway,0,Wake Up,edm,electro house,,,
Pense em Mim,Johnny Hooker,44,Pense em Mim,latin,tropical,,,
Work It,Missy Elliott,70,Under Construction,r&b,hip pop,1303895.0,75.0,https://i.scdn.co/image/ccbbf5f1d3023fd27ddbb84872853148f12e5687
"Money, Power",Silky Signs,35,"Money, Power",latin,tropical,,,
Unbelievable,Andrew Roman,47,Unbelievable,latin,tropical,,,
All Night (feat. Knox Fortune),Chance the Rapper,69,Coloring Book,r&b,neo soul,4783381.0,84.0,https://i.scdn.co/image/0433f521b1fadf1d839b6e70c3914021f122901f
I'm Winnin',Hunidrack6,37,Bag Fase,rap,southern hip hop,,,
Mr. Right or Mr. Wrong,Peggy Scott-Adams,30,Best of Peggy Scott-Adams,rap,southern hip hop,,,
Te Amare,Yandel,0,Te Amare,latin,latin hip hop,4195159.0,78.0,https://i.scdn.co/image/d1d3d3dc0a2386030f4b56cc23ad778635a9befe
Half. Awake,Starsick System,18,Half.,rock,hard rock,,,
Baila Baila Baila - Remix,Ozuna,80,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",latin,latin pop,22546181.0,93.0,https://i.scdn.co/image/eb96dd68df597004997e541278651eda54bcc00d
Kissing Other People,Lennon Stella,74,Kissing Other People,pop,post-teen pop,192724.0,79.0,https://i.scdn.co/image/769cf0392ffe15fef14227b3a31f01e09cd6e679
Aprendi a Amar,Brytiago,63,Aprendi a Amar,latin,reggaeton,2345898.0,81.0,https://i.scdn.co/image/4e6ca93cbe31465e6703e48861bfb07f3b45c641
Something Shiny - Radio Edit,Tom Noize,23,Something Shiny,edm,electro house,,,
Recto Verso,Paradis,50,Recto Verso,pop,electropop,,,
Burial,Pusha T,0,Burial,edm,big room,1626666.0,73.0,https://i.scdn.co/image/9af694963c6fea22c1f1ec23771b9c39fd13c281
DEVIL,Shinedown,68,ATTENTION ATTENTION,rock,hard rock,,,
A$IAN BOY,Chriilz,33,A$IAN BOY,latin,latin pop,,,
I Am Machine,Three Days Grace,67,Human,rock,hard rock,,,
Goodbyes (feat. Young Thug),Post Malone,90,Hollywood's Bleeding,latin,latin hip hop,24460203.0,95.0,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
Heaven's On Fire,KISS,7,Animalize (Remastered Version),rock,classic rock,,,
Boom - 2006 Remaster,P.O.D.,53,Greatest Hits [The Atlantic Years],rock,hard rock,,,
Free Your Mind,En Vogue,53,Funky Divas,r&b,new jack swing,706212.0,60.0,https://i.scdn.co/image/72fc22ee4af38947cb314d3b7e0c1a6be10fc504
Tunisia,Stefan Bors,39,Tunisia,edm,big room,,,
Invisible Man,The Electric Swing Circus,29,Connected / Invisible Man,edm,electro house,,,
Cousins,TXYLOR,31,Before Chronicle,r&b,hip pop,,,
Mejores Amigos,Yera,75,Mejores Amigos,pop,dance pop,,,
No Limit,G-Eazy,76,The Beautiful & Damned,r&b,hip pop,4411216.0,85.0,https://i.scdn.co/image/b4dfaf1b5b665aa533ba970e282ced4d26036274
Look Alive (feat. Drake),BlocBoy JB,79,Look Alive (feat. Drake),rap,trap,1068940.0,70.0,https://i.scdn.co/image/ab67616d0000b27355cad990bc1ce5808367fa0e
Beautiful Escape,Tom Misch,65,Beat Tape 2,pop,indie poptimism,626052.0,74.0,https://i.scdn.co/image/fad839d0564bf98f27a0b0fa048d7b0ec0033651
On The Wings Of Love,Jeffrey Osborne,57,Jeffrey Osborne,r&b,new jack swing,,,
L.A.,Murs,39,Murray's Revenge,rap,southern hip hop,,,
A LIGHT THAT NEVER COMES - Twoloud Remix,Linkin Park,0,A LIGHT THAT NEVER COMES (Remixes),edm,big room,15251076.0,86.0,https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814
Volver a Amar Remix,Omy Alka,0,Volver a Amar,latin,latin hip hop,,,
SICKO MODE,Travis Scott,87,ASTROWORLD,r&b,hip pop,8735943.0,94.0,https://i.scdn.co/image/fec51156ed94b7ee30fbd4c7fd29b4a840e7daec
Close Your Eyes (And Count To Fuck),Run The Jewels,62,Run The Jewels 2,pop,dance pop,,,
Dislocated,The Wildhearts,42,Dislocated,rock,hard rock,,,
Secrets - Radio Edit,Tiësto,9,Secrets (Radio Edit),edm,electro house,4969305.0,83.0,https://i.scdn.co/image/75b06fb7f4eef88d06067ad277840ccfec3eb1b1
In Da Club,50 Cent,77,Get Rich Or Die Tryin',rap,gangster rap,5985512.0,83.0,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2
Leaving Home Ain't Easy - Remastered 2011,Queen,37,Jazz (2011 Remaster),rock,album rock,25221186.0,89.0,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982
Sensualidad,Bad Bunny,74,Sensualidad,rap,trap,20590410.0,100.0,https://i.scdn.co/image/23009960c33ef08d5973440cca17985a6c70a515
Sun,Two Door Cinema Club,60,Beacon,pop,indie poptimism,1843522.0,72.0,https://i.scdn.co/image/cf4b5c4129059163149e43ea3466557e8e05642f
Oblivion,Boston 168,41,Oblivion,edm,progressive electro house,,,
Psycho,Travel With The Sun,39,Psycho,rock,permanent wave,,,
Knock You Out - Hardwell Remix,Bingo Players,0,Knock You Out (Remixes),edm,progressive electro house,,,
Rutina,Myke Towers,74,Rutina,latin,reggaeton,1588732.0,90.0,https://i.scdn.co/image/fb101c441d2fed8425b41fcdc705e6a73c20f099
Thinking Of Sunshine - Kretsen Remix,Daniel Adams-Ray,1,Thinking Of Sunshine (Kretsen Remix),edm,pop edm,,,
Fade Into Darkness - Vocal Radio Mix,Avicii,42,Fade Into Darkness,edm,progressive electro house,17367694.0,86.0,https://i.scdn.co/image/81b19a403109c4fe528ee3972137127b85be9519
ATLiens,OutKast,67,ATLiens,rap,southern hip hop,1324729.0,76.0,https://i.scdn.co/image/cf78e460a538b48dec7ef55064cdc76042511a07
Stay High - Habits Remix,Tove Lo,69,Queen Of The Clouds,edm,electro house,2378795.0,79.0,https://i.scdn.co/image/d478a4f9c29d18d3a715426c04c9e742a0fa2efd
Do It Again,No Rome,46,Do It Again,pop,indie poptimism,,,
Core,RL Grime,54,VOID,rap,trap,,,
Desperte Sin Ti (Remix),Noriel,60,Desperte Sin Ti (Remix),rap,trap,3283400.0,79.0,https://i.scdn.co/image/ac935199f374c4161bb174cfb5f04ea77f17707b
It's OK To Be Black,Jac Ross,43,It's OK To Be Black,pop,indie poptimism,,,
Shine - Kygo Remix,Benjamin Francis Leftwich,48,Shine (Kygo Remix),pop,indie poptimism,,,
We Own Tonight - Radio Edit,Chris Odd,35,We Own Tonight,edm,pop edm,,,
Sleepless - Club Edit,CAZZETTE,0,Sleepless,edm,progressive electro house,,,
All Souled Out,MFakka,41,Morning Jawns,rap,hip hop,,,
777 (feat. Ferras),KDL,33,777 (feat. Ferras),edm,pop edm,,,
Make It Hot,Major Lazer,37,Make It Hot,latin,latin pop,6011093.0,83.0,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4
You,Lloyd,3,Street Love,r&b,new jack swing,1351852.0,68.0,https://i.scdn.co/image/ad7bfe74eb0f28fe77e461e95aca69e6df87d489
Teardrops - Rapless Video Edit,Crew Cardinal,39,Teardrops,edm,progressive electro house,,,
Best Day Of My Life,American Authors,76,"Oh, What A Life",latin,latin hip hop,,,
Pookie (feat. Lil Pump) - Remix,Aya Nakamura,66,Pookie (feat. Lil Pump) [Remix],rap,southern hip hop,1802770.0,76.0,https://i.scdn.co/image/d6223d308b51e16f9bb2796ccf7c69821b360e75
My Way,Limp Bizkit,69,Chocolate Starfish And The Hot Dog Flavored Water,rock,permanent wave,,,
On The Floor Like,Bassjackers,0,On The Floor Like,edm,big room,,,
Bang - Tiësto Bootleg Radio Edit,3LAU,0,Bang (Tiësto Bootleg),edm,progressive electro house,,,
Light Morning,オメガトライブ,25,AQUA CITY,rock,album rock,,,
We Just Disagree,Dave Mason,50,Super Hits,rock,classic rock,,,
Stranger,Phlocalyst,52,Stranger,rap,hip hop,,,
There It Is,Ol' Burger Beats,43,Daybreaks,rap,hip hop,,,
Low (feat. T-Pain),Flo Rida,79,Mail on Sunday,pop,post-teen pop,7560177.0,80.0,https://i.scdn.co/image/2d0b5f483c7ed95b7c3c63147c3d38f9366b2c21
Bellacoso,Residente,77,Bellacoso,latin,latin pop,671961.0,73.0,https://i.scdn.co/image/9aee8f06298aa87f75e00705603aa6e8b7c877ec
UMI Says,Mos Def,55,Black On Both Sides,r&b,neo soul,,,
Doesn't Work - Original Mix,Josh Butler,24,Anonymous,edm,electro house,,,
Promise - David Ezra Remix,Indigo Blue,19,Promise (David Ezra Remix),edm,big room,,,
We're Blessed,Fred Hammond,50,Nothing But The Hits: Fred Hammond,r&b,urban contemporary,277595.0,58.0,https://i.scdn.co/image/b97b37a7eb83bcefaea0f2120579729a20fd49c2
In the End,Linkin Park,83,Hybrid Theory (Bonus Edition),rock,hard rock,15251076.0,86.0,https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814
Chartreuse,Capital Cities,45,In A Tidal Wave Of Mystery (Deluxe Edition),pop,indie poptimism,,,
Closing In (feat. Calum Venice),Ludomir,28,Closing In,pop,indie poptimism,,,
Power,Hardwell,5,Power,edm,progressive electro house,,,
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",pop,post-teen pop,6779143.0,84.0,https://i.scdn.co/image/3b232935a2d2dc1fcc3bfd8db2d6be58292b2317
A Party Song (The Walk of Shame),All Time Low,0,Nothing Personal,pop,post-teen pop,,,
It Ain't Hard to Tell,Nas,59,Illmatic,rap,gangster rap,1883865.0,76.0,https://i.scdn.co/image/ba18d0131343ca84cb9ab0eb31f56745302bc78f
Meu baile,Papatinho,49,Meu baile,rap,trap,84686.0,67.0,https://i.scdn.co/image/b023c130b5e464ebed59171544ea4f3f9af625a0
Radioactive,Imagine Dragons,16,Night Visions (Deluxe),pop,dance pop,26617827.0,89.0,https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc
EIFORYA - Original Mix,Armin van Buuren,27,EIFORYA,edm,big room,3411421.0,79.0,https://i.scdn.co/image/4c6dab89eacc99971af32ab6fe0df0553531fbda
The Anthem (Der Alte),Dimitri Vegas & Like Mike,55,The Anthem (Der Alte),edm,pop edm,2786849.0,79.0,https://i.scdn.co/image/89cbcebacfb4706f5adc8fe1a409f4f433a15412
Don't Know What You Got (Till It's Gone),Cinderella,61,Long Cold Winter,rock,album rock,,,
Catalejo - 2015,Buena Fe,27,Soy,r&b,urban contemporary,,,
We Dance,Bright Ones,35,Bright Ones,pop,dance pop,,,
Vow,TENDER,39,Modern Addiction,pop,indie poptimism,,,
Alaska,Maggie Rogers,69,Heard It In A Past Life,r&b,urban contemporary,591128.0,72.0,https://i.scdn.co/image/db9637ae0d647218a33e66c95d838d0630cf97bb
My Corduroy Hat,Neighbor Susan,41,My Corduroy Hat,pop,indie poptimism,,,
Fiesta,Gui Brazil,18,Fiesta,latin,latin hip hop,,,
Te Busco,Cosculluela,62,Te Busco,latin,latin hip hop,3039925.0,74.0,https://i.scdn.co/image/ca8766a4de6487a2dffa54732c686cf610734dc4
Pronto Llegará,C. Tangana,66,Pronto Llegará,latin,reggaeton,875347.0,74.0,https://i.scdn.co/image/592d6e3bb5127890c1241a1cef879c8d6d6bad13
Em Off,Matheus Queiroz,37,Em Off,rap,trap,,,
Um Pôr do Sol Na Praia,Silva,64,Um Pôr do Sol Na Praia,latin,tropical,219310.0,66.0,https://i.scdn.co/image/d1ff4b3748fe457ae7e6f666a83e6ac53796827c
Dancin - Radio Edit,Ali Payami,0,Club Anthems 2009,edm,progressive electro house,,,
Thorns,Faustix,60,Thorns,pop,dance pop,,,
LA CANCIÓN,J Balvin,91,OASIS,pop,post-teen pop,19101043.0,97.0,https://i.scdn.co/image/ae3600b01af301d517ac1426cccd4e613f335545
Dear to Me,Electric Guest,51,Plural,pop,indie poptimism,,,
God - Remastered 2010,John Lennon,53,Plastic Ono Band,rock,album rock,3340133.0,73.0,https://i.scdn.co/image/13092b01405a296117fc923f8b132659364b739f
Johnny And Mary,Robert Palmer,6,Clues,pop,electropop,,,
Jam On It (Re-Recorded Version),Newcleus,28,Jam On It (Re-Recorded Version),latin,latin hip hop,,,
Can You Stand The Rain,New Edition,2,Gold,r&b,new jack swing,,,
Here We Go Again,DJ Den,26,Here We Go Again,edm,electro house,,,
Mi Consentida,Akwid,30,Clasificado R - Director's Cut,latin,latin hip hop,,,
Pica,Deorro,14,Pica,edm,progressive electro house,1032790.0,72.0,https://i.scdn.co/image/9f30524b41467b291ec7f087b6aeaa11093f5567
Like I Do,David Guetta,72,Like I Do,pop,indie poptimism,21217257.0,88.0,https://i.scdn.co/image/3a8476a71714e7718a41a1157c40f93abb8cc750
Someone You Loved - Madism Radio Mix,Lewis Capaldi,67,Someone You Loved (Madism Radio Mix),latin,tropical,3200741.0,89.0,https://i.scdn.co/image/5ed13d249e562fea4e296aaeb745ce06d27ec88f
let me know,blanchehor,39,let me know,pop,dance pop,,,
Mammoth - Radio Edit,Dimitri Vegas & Like Mike,0,Mammoth (Remixes),edm,progressive electro house,2786849.0,79.0,https://i.scdn.co/image/89cbcebacfb4706f5adc8fe1a409f4f433a15412
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,56,"Flex (Ooh, Ooh, Ooh) - Single",rap,hip hop,,,
Faded,Alan Walker,77,Faded,latin,tropical,20318624.0,87.0,https://i.scdn.co/image/c5c098af718b187525fb2f78527ebf89ea1b0466
I Feel Fly,Simon Green,16,I Feel Fly,edm,pop edm,,,
Love Will Tear Us Apart,Joy Division,71,The Best Of,rock,permanent wave,,,
My Shot,Lin-Manuel Miranda,69,Hamilton (Original Broadway Cast Recording),pop,indie poptimism,,,
Who Do You Love,George Thorogood & The Destroyers,0,Ultimate Blues,rock,classic rock,,,
I Miss You,Jeriqo,45,I Miss You,edm,pop edm,,,
Dance Monkey,Tones and I,79,Dance Monkey,pop,post-teen pop,,,
Chained To The Rhythm,Katy Perry,14,Chained To The Rhythm,pop,electropop,15233842.0,86.0,https://i.scdn.co/image/aa35fc26f93448a00947cf54fbd877759296f4ff
Flaw in That,Marc Oso,12,Flaw in That,r&b,hip pop,,,
I Hear You Paint Houses,Robbie Robertson,5,I Hear You Paint Houses,rock,classic rock,,,
The Devil Is A Lie,Rick Ross,1,Mastermind (Deluxe),rap,southern hip hop,3963922.0,82.0,https://i.scdn.co/image/d385491147314cbbe2826da3a379902891f97213
Set Yourself Free,Tiësto,41,A Town Called Paradise,edm,progressive electro house,4969305.0,83.0,https://i.scdn.co/image/75b06fb7f4eef88d06067ad277840ccfec3eb1b1
"Me, Myself & I",G-Eazy,77,When It's Dark Out,pop,post-teen pop,4411216.0,85.0,https://i.scdn.co/image/b4dfaf1b5b665aa533ba970e282ced4d26036274
Sexo Seguro,"Franco ""El Gorilla""",0,Welcome To The Jungle,latin,latin hip hop,,,
Brick,Ben Folds Five,56,Whatever And Ever Amen (Remastered Edition),rock,permanent wave,,,
Cruisin' - Carl Mackintosh Mix,D'Angelo,2,Brown Sugar,r&b,new jack swing,,,
Rave (feat. Kris Kiss),Steve Aoki,44,Rave (feat. Kris Kiss),edm,progressive electro house,3394282.0,81.0,https://i.scdn.co/image/bd878e687c252c80424d3dfd3758032f59447211
Replay,Iyaz,72,Replay,pop,post-teen pop,,,
Soy Igual Que Tú,Alexis y Fido,61,Sobrenatural,latin,reggaeton,,,
Colours,Age of Consent,39,"The Music of Grand Theft Auto V, Vol. 1: Original Music",pop,electropop,,,
Whistle,Flo Rida,76,Wild Ones,pop,electropop,7560177.0,80.0,https://i.scdn.co/image/2d0b5f483c7ed95b7c3c63147c3d38f9366b2c21
Sustento (feat. Manny Montes),"Indiomar ""El Vencedor""",26,En Ascenso,latin,latin hip hop,,,
Buscando Huellas,Major Lazer,4,Know No Better,latin,latin hip hop,6011093.0,83.0,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4
10 (Alleen),Caza,40,10 (Alleen),latin,latin pop,,,
Paper Airplanes (Makeshift Wings),AFI,39,Sing The Sorrow,rock,hard rock,,,
Sheer Heart Attack - Remastered 2011,Queen,39,News Of The World (2011 Remaster),rock,album rock,25221186.0,89.0,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982
Cumbia,GAWVI,0,We Belong,latin,latin hip hop,,,
Roar,Katy Perry,77,PRISM (Deluxe),pop,electropop,15233842.0,86.0,https://i.scdn.co/image/aa35fc26f93448a00947cf54fbd877759296f4ff
Peta (feat. Meek Mill),Roddy Ricch,84,Please Excuse Me For Being Antisocial,r&b,urban contemporary,2305171.0,93.0,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30
Kingston,Faye Webster,59,Atlanta Millionaires Club,r&b,hip pop,,,
Romeo And Juliet,Dire Straits,22,Making Movies (Remastered),rock,permanent wave,,,
Childish Dreams,Misc.Inc,50,Childish Dreams,rap,hip hop,,,
40 Bandz,Ducko McFli,45,40 Bandz,rap,southern hip hop,,,
Tears In The Rain,The Weeknd,43,Kiss Land,r&b,urban contemporary,20105504.0,98.0,https://i.scdn.co/image/d9a875c37277c35b94c60c00d2cd256db098505d
Hurt U,EAUXMAR,40,Hurt U,pop,dance pop,,,
Blue Sky,CAZZETTE,2,Blue Sky (ft. Laleh),latin,tropical,,,
Intro,Olexesh,11,Nu Eta Da,rap,gangster rap,711963.0,68.0,https://i.scdn.co/image/b2a85b646ebd66153e1bccdd682d4efd7e89548f
Break The House Down - Hardwell Edit,Kill The Buzz,30,Break The House Down (Hardwell Edit),edm,big room,,,
Otra Era,Javiera Mena,1,Otra Era,pop,electropop,,,
A Tu Manera [CORBATA],Sofia Reyes,67,A Tu Manera [CORBATA],latin,latin pop,1433156.0,74.0,https://i.scdn.co/image/1b7affadd53a1125c14be1c0306f79b50ae6a498
Hollow (feat. Sabelle),My Buddy Mike,43,Hollow (feat. Sabelle),edm,progressive electro house,,,
Method Man,Wu-Tang Clan,60,Enter The Wu-Tang (36 Chambers) [Expanded Edition],rap,southern hip hop,,,
Fantasias,Rauw Alejandro,92,Fantasias,pop,post-teen pop,867162.0,89.0,https://i.scdn.co/image/a7d7f547bd026af653b776c7f2a730acfe9bc261
God's Gonna Cut You Down,Marilyn Manson,67,God's Gonna Cut You Down,rock,hard rock,,,
Backyard Boogie,Mack 10,53,Based On A True Story,rap,southern hip hop,,,
American Pie,Don McLean,71,The Best Of Don McLean,rock,album rock,,,
Never let you go,Waldeck,49,Never let you go,edm,electro house,,,
Twisted,Keith Sweat,63,Keith Sweat,r&b,new jack swing,,,
Burn Out,ShiShi,35,Burn Out,latin,latin pop,,,
Face to Face,Booka Shade,14,Dissonanza - EP,edm,progressive electro house,,,
Why We Lose,Cartoon,65,Why We Lose,edm,pop edm,,,
Walking Dead - Steerner Remix,Rebeat,19,Walking Dead,edm,progressive electro house,,,
Ramble On - 1990 Remaster,Led Zeppelin,70,Led Zeppelin II,rock,classic rock,,,
Can't You Hear Me Knocking - Remastered,The Rolling Stones,3,Sticky Fingers (Remastered),rap,southern hip hop,,,
She Wolf (Falling to Pieces) (feat. Sia),David Guetta,53,Nothing but the Beat 2.0,edm,pop edm,21217257.0,88.0,https://i.scdn.co/image/3a8476a71714e7718a41a1157c40f93abb8cc750
Tell Em I'm Doing Eetswa,Hooligan Hefs,67,Tell Em I'm Doing Eetswa,rap,hip hop,53444.0,64.0,https://i.scdn.co/image/98c4166f6f6e0d6d9f9e45caf683542e8a58b3dc
Hell Yeah,SNADS,35,Hell Yeah,edm,big room,,,
We Own Tonight - Radio Edit,Chris Odd,35,We Own Tonight,r&b,hip pop,,,
Lose My Mind,Dean Lewis,60,Same Kind Of Different,r&b,urban contemporary,1062796.0,80.0,https://i.scdn.co/image/2e0a51cd1cf44a3daff20f5fcf899c2fbfca114b
Revolution,Diplo,58,Revolution,pop,electropop,2242509.0,87.0,https://i.scdn.co/image/a11a265f0dee7c44517beb16de3aeb5e38974e28
Ha Ha Ha Ha (Yeah),White Denim,1,Stiff,rock,classic rock,,,
Don't Let Me Down - Hardwell & Sephyx Remix,The Chainsmokers,59,Don't Let Me Down (Hardwell & Sephyx Remix),edm,pop edm,15949888.0,88.0,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9
Devil Devil,MILCK,52,Devil Devil,pop,indie poptimism,,,
Vento sulla luna (feat. Rkomi),Annalisa,65,Vento sulla luna (feat. Rkomi),r&b,hip pop,,,
Sweet Nothing - Tiësto Remix,Calvin Harris,25,Sweet Nothing,edm,progressive electro house,19909725.0,87.0,https://i.scdn.co/image/1fd90cd274102d458ec3a9243ced32e659738133
Boyz-N-The-Hood,Eazy-E,50,N.W.A. And Their Family Reunion,rap,gangster rap,,,
I'm Yours,Jason Mraz,82,We Sing. We Dance. We Steal Things.,pop,indie poptimism,5229232.0,79.0,https://i.scdn.co/image/71c566f8ddb1c137fd9ae6b7f8bcc9e41322d2db
Come To Life,Neon Feather,34,Come To Life,pop,dance pop,,,
Seigfried,Frank Ocean,0,Blonde,r&b,neo soul,5594232.0,86.0,https://i.scdn.co/image/7db34c8aace6feb91f38601bb75e6b3301b4657a
A Place For Us (feat. Ynnox),Dualities,60,A Place For Us (feat. Ynnox),edm,electro house,,,
MIDDLE CHILD,J. Cole,86,MIDDLE CHILD,r&b,urban contemporary,10731486.0,87.0,https://i.scdn.co/image/1e9eeefb2c94579150fc37916e8319b975ec8a52
Check,Young Thug,65,Barter 6,rap,southern hip hop,5093439.0,90.0,https://i.scdn.co/image/10ea494021e8341a2b5a8fcc8cd3b9a000cbc878
My head is a Jungle - MK Remix [Radio Edit],Wankelmut,28,My Head Is A Jungle (MK Remixes),pop,post-teen pop,,,
Drag Me Down,One Direction,76,Made In The A.M. (Deluxe Edition),pop,post-teen pop,15616384.0,88.0,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
Run It (feat. Annika Wells),Midnight Kids,54,Run It (feat. Annika Wells),edm,big room,,,
Rorschach,Zero Theorem,24,Ataraxis,rock,hard rock,,,
